"m.z"	"p.value"	"t.score"
97.02804622	0.438431809490381	0.776671686171165
97.03923717	0.657689131942759	0.443886485768799
97.03924337	0.716323147309491	0.363982796194398
97.06310801	0.871220824615418	0.162352834565077
97.06413634	0.462799207999046	0.735910724478747
97.06439336	0.932504848159731	0.0848193085329009
97.0755623	0.979325890463675	0.0259522162553451
97.10074602	0.186138039065471	1.32745518306103
97.48369923	0.987263665193813	-0.0159868050154685
97.51396307	0.534873020325385	0.621850843197545
97.51404847	0.924357616556312	0.095087120966906
97.53336103	0.106244598379475	-1.62392484147927
97.96836277	0.476508755218676	0.713509756158884
97.96837688	0.434397504511002	0.783544850142199
97.99105317	0.563708265550667	0.578476151448855
98.01314695	0.0172115501410495	-2.40576004623435
98.03397622	0.960920000077155	-0.0490714002376986
98.04256643	0.894124411776821	0.133286547479568
98.04705846	0.21848794276065	1.23512589555923
98.0596171	0.537354728100389	-0.618072454246056
98.05965776	0.621507276415445	-0.494619583057439
98.05965968	0.282600273272184	1.07791176402725
98.0708271	0.830445604058863	0.21445972271387
98.07090648	0.570746038837327	-0.568056631344969
98.0789469	0.544250644506198	0.607619542542306
98.09602069	0.939831793754069	-0.0755929948977793
98.51172528	0.460567765309009	0.739591827800584
98.52287267	0.391115394774554	0.859790474941811
98.91845832	0.19256624111448	-1.30821565445804
98.96100735	0.186197769314115	-1.32727415165297
98.96102196	0.921507726832699	0.0986811127849488
98.98379047	0.76770483519744	-0.295851144590729
98.99421236	0.410334010956515	0.825342204185149
98.9942201	0.110432835435196	1.6046234260948
98.9942479	0.93768133275711	-0.078300214757407
99.00917849	0.00721610379444733	2.71954452084803
99.01318975	0.424061340021108	0.801326334798816
99.01321005	0.364478348502328	0.90930149923408
99.01321837	0.684763977267385	-0.406667160450826
99.01858474	0.438247416697775	-0.776985029278071
99.03313264	0.937344674397363	-0.0787240864252732
99.04363339	0.415605310824462	-0.81606436462018
99.05487969	0.633845748818431	-0.477181516921598
99.0548849	0.651647614114279	-0.452274791981108
99.06730373	0.27617792940218	1.09245720630991
99.07423599	0.587032048044478	-0.544177946433191
99.08004208	0.686345397555658	0.404511104608522
99.09124448	0.42067849116242	0.807201216187859
99.09132355	0.310897942792067	-1.01636914499808
99.51185656	0.862918168966663	0.172922356484083
99.51190305	0.635759024295251	0.47449060806568
99.53078889	0.459042200074059	-0.742114271860991
99.5519996	0.823938402713807	-0.222826039702564
99.96870744	0.497439024661591	-0.67998478989735
99.97952552	0.129270576574435	1.52438557153265
99.98698673	0.968213169592202	-0.039908166377896
100.0262772	0.317699927004751	1.00214073010727
100.0283508	0.447446703758172	-0.761444348365221
100.0388679	0.193768796894107	-1.30466956234081
100.0501116	0.537261420584863	-0.618214354078489
100.0582992	0.428788984952334	0.793162103514501
100.0626862	0.531179363714202	0.627490985650769
100.075227	0.79202890210734	-0.264092003819095
100.0864965	0.523446316591079	0.639364688921304
100.111664	0.108042315059074	-1.61556699219501
100.5095974	0.706776222570551	0.376821463758542
100.5096444	0.829251907942042	0.215993311799968
100.5329678	0.142453287133967	-1.47354533266107
100.9165867	0.432736615892402	-0.786385270076817
100.9310311	0.698086652763758	0.388561627038063
100.9562504	0.795419441038147	-0.259687007613854
100.956316	0.188619955436344	-1.31996913532043
100.9814997	0.243959621351653	-1.16920054571867
100.9881071	0.378653870896503	0.882683273648217
101.0110348	0.0563440083059599	1.92148059148073
101.022906	0.175511594563031	1.36037737459573
101.0245506	0.744779672321808	-0.326060414813943
101.0341016	0.191082168397115	1.31261459273941
101.0421908	0.340875472723432	0.955115510901045
101.0432823	0.868340338673714	0.166017650443517
101.0593483	0.364203000471626	0.909824914153057
101.0704609	0.280977519685169	-1.08156543181737
101.0705666	0.166655528845942	1.38898059929606
101.078623	0.0241858628924632	-2.27449740083554
101.0786655	0.853646291419957	0.184748789769867
101.1067872	0.282563120800188	1.07799525291165
101.1075554	0.469600562418282	0.724751942235655
101.115045	0.790702391152037	-0.26581680848222
101.5112479	0.81000499418847	-0.240793922531318
101.9764115	0.564696897227393	0.577008682903112
101.9838206	0.90781851697803	0.115963275807387
101.9838702	0.450531829361361	-0.756273728541127
101.9838704	0.37549346844043	0.888563089657164
102.0125622	0.104263047264304	-1.63326947266084
102.0126171	0.0672744094078131	1.84161201780342
102.0334269	0.508871550453171	-0.661993820840976
102.0334379	0.424022133879271	0.801394263916546
102.0335102	0.293790873788768	-1.0530973847036
102.0431332	0.0623408400555663	-1.87620713910658
102.0431971	0.594474605475088	0.533369286373618
102.0544824	0.229500503276419	1.2059811729693
102.0664092	0.266138455585181	1.11566891292028
102.0738578	0.932281119560269	-0.0851011446949683
102.0908738	0.485948841366773	-0.698291758835765
102.1273503	0.0839525943687792	-1.73839044871614
102.5086932	0.662419292566036	0.437340787956733
102.5254683	0.497442759164381	0.679978877162234
102.5350729	0.445947030948249	-0.763965157097315
103.0159912	0.987647860866568	0.0155045183777069
103.0314208	0.188617862547454	-1.31997541698562
103.0402832	0.683994947253779	-0.407716316699172
103.053879	0.2324950999413	1.19823051144347
103.0539364	0.0628176046061151	-1.87276636012487
103.0748904	0.587185472222955	0.543954490639638
103.0860645	0.0213080712338545	-2.32400824128425
103.0862477	0.179458453292798	-1.34797942980917
103.0941878	0.024782646486714	2.26488108193815
103.0942744	0.72758818687116	-0.348910607302355
103.0943026	0.122516887828299	-1.55202092461845
103.1226313	0.427265125485449	0.795787868019728
103.1306743	0.799667228310511	-0.254175402662497
103.5072507	0.557572356627391	0.587612143570283
103.9550533	0.766376908371636	-0.297593347814499
103.9550875	0.534092210153849	-0.623041465573788
103.9551496	0.688048089006633	0.402191822027002
104.0014913	0.294890473790275	-1.05069394296225
104.0081215	0.412109496954574	-0.822209313852417
104.0083045	0.93843170326308	-0.0773555072052272
104.0299623	0.205521199377625	-1.27084183343515
104.0491014	0.672697145048537	-0.423182270268872
104.0701786	0.103595298366917	-1.63645050277074
104.0701902	0.215101921171068	-1.24430020447759
104.1066033	0.443437306212889	0.76819469326742
104.1066958	0.0283969028236984	-2.21062105068336
104.506675	0.70164766615449	-0.383744052332072
104.9547258	0.318711057906555	1.00004292529814
104.99208	0.358299100267736	0.921108452749542
105.0330496	0.818814756497629	-0.229424542972646
105.0331178	0.95908620365138	0.0513760279312914
105.0331636	0.647230780020913	-0.458427578051488
105.0421125	0.464636855451891	0.732886738079169
105.0439867	0.211221393965498	1.25494441250308
105.0440011	0.0259248252387507	2.2470273182146
105.0441505	0.587659464521832	-0.543264313192354
105.0694783	0.0168397617888831	-2.41400734714339
105.1035842	0.457510523161892	0.744651593071809
105.1035883	0.97070141901745	-0.0367827070102239
105.1098854	0.446865533319873	0.762420664701916
105.109928	0.460998000158815	-0.738881309303115
105.4725776	0.527051593323849	0.633817813433088
105.4917688	0.622468817948537	-0.493255256195678
105.5195115	0.33574036511251	0.965350843628706
105.9533133	0.642145167339444	-0.465533670776419
105.9534271	0.163238772405581	1.40032407615869
105.9625751	0.130812807408049	1.51823443584611
105.9808178	0.00452105004197706	2.8776239217279
106.0227772	0.907479398850461	0.116391821979559
106.0364211	0.463180234954957	-0.735283162284419
106.0495765	0.0559443081312459	1.92463952742577
106.0520773	0.347582257918292	0.941896354059094
106.0520907	0.330363504789301	-0.976177607760925
106.0647958	0.834887685375114	0.208757226150148
106.0858443	0.0379145854434094	-2.09210681234619
106.1069741	0.932338740755835	0.0850285572748189
106.4890509	0.464075849845128	0.733809201106068
106.5598255	0.036399405678849	2.10911516446293
106.9516133	0.271688861973237	1.10276279440686
106.9724419	0.458420002283157	-0.74314440389997
106.9916726	0.296129602908516	-1.04799277510601
106.9987816	0.868419362042369	0.165917080039128
107.0486188	0.772925055805126	-0.289011046575971
107.0487597	0.0362388241129049	-2.1109532142305
107.0599344	0.572054338668048	-0.566126515572129
107.0716261	0.592004115363847	-0.536950128385278
107.0725003	0.0262355709382214	-2.24228884343526
107.0851569	0.215415381540017	-1.24344650761658
107.1080142	0.542177374723162	-0.61075517797963
107.5407908	0.455023861781435	0.748781178348225
107.9595689	0.204772703666623	1.27295321996346
107.9663749	0.888791287143576	-0.140043650176159
107.9664661	0.74510296429747	-0.325632381360773
107.9779112	0.738592035329823	-0.334264435486898
108.0024154	0.94214327828855	0.0726836828981023
108.0146612	0.83700588877637	0.20604040795049
108.0223664	0.91512383608893	0.106736553940307
108.0439975	0.810149582683896	-0.240607076020489
108.0551134	0.321842020437573	0.993574814874181
108.067755	0.198532296650462	1.29078094288909
108.0804671	0.88855675358509	0.14034095108738
108.0884981	0.265672778069822	-1.11676018803263
108.4508109	0.442005956048145	0.770613066995802
108.4785376	0.319560544205547	-0.998283882269211
108.4785406	0.472358859608054	-0.720252229523754
108.9484035	0.942047780063049	-0.0728038677451751
108.9505442	0.044683551373429	2.02258158806018
108.9610675	0.953460458045246	0.0584479622112495
108.9610943	0.0477273888421809	-1.99421302393489
108.9780199	0.377949757885741	-0.883990600767279
108.9780286	0.564420036247743	-0.577419513696792
109.0101987	0.634838663217063	-0.475784609512524
109.0219562	0.831916647815887	-0.212570511063523
109.0390529	0.30971623834423	1.0188620691814
109.0644381	0.43206537007619	-0.787535027220043
109.0756897	0.127121677710984	1.53305300354714
109.0756999	0.00213560472681535	3.11846077616784
109.0836631	0.617593967989682	0.500181745631488
109.1007675	0.00538884725064412	-2.81903751977769
109.4784946	0.196266857907786	-1.29735505311174
109.4784982	0.0409120557773759	-2.06010932221235
109.521239	0.495267243574229	-0.683427363514976
109.5212589	0.847642398863613	0.192420634926468
109.9583102	0.433441256269742	0.78517943222096
109.9687909	0.415252840825241	-0.816682535618109
109.9782981	0.726499654070959	-0.350363495201369
109.9783014	0.31732711118315	1.00291532901312
109.9887503	0.886336775060607	-0.143155676100973
109.9887517	0.286020539628259	-1.07025765863885
109.9887667	0.558376876483418	-0.586411471034844
110.0081287	0.48543038232508	0.699123318518762
110.0083504	0.742244069041993	0.329419603765973
110.0197131	0.138506530707823	-1.48836799361407
110.0344789	0.381022466271334	0.878296542825227
110.0597196	0.304771465838196	1.02936295969992
110.07082	0.338460972006674	-0.959915579132187
110.0708909	0.538849657080747	-0.615800701633121
110.0790293	0.852699122182469	0.185958355958462
110.0790299	0.350711600941272	-0.935784421793737
110.095992	0.44356304095291	-0.767982470199392
110.1041736	0.319627393210791	-0.998145588196604
110.4798824	0.203204762615801	-1.27739455502792
110.5086828	0.337655680395463	0.961521440335086
110.5212361	0.90745552598457	0.116421991111937
110.9751308	0.906911292811744	-0.117109790147599
111.0091675	0.279506460893493	-1.08489006459593
111.0091696	0.761515799398713	-0.303978786541112
111.0198228	0.728742402124096	-0.347370859805637
111.0331021	0.497214837508078	-0.680339782925991
111.0436544	0.78021016865177	0.27948790094669
111.0547808	0.579084603004657	-0.555790796100462
111.0549377	0.18958349511499	1.31708262593259
111.0665359	0.716353906794732	-0.363941529397009
111.0745469	0.0287585078383844	-2.20552896611203
111.0786633	0.52414839843391	-0.638282961828037
111.0798389	0.911428270119623	-0.111402914438295
111.0912713	0.390578846296035	0.860766831049535
111.1165482	0.394681060947581	-0.853322766763147
111.5212943	0.190952972260978	1.31299874114485
111.5214745	0.936675089324417	-0.0795671737742012
111.5364677	0.594975042547819	-0.532644767091683
111.9681012	0.506091206140864	-0.666349188862083
111.9841381	0.502725729574859	0.671638187735907
112.0058543	0.115148623151993	-1.58357674021553
112.0174931	0.983533902143203	-0.0206690444235712
112.0388584	0.390526130492964	-0.860862802219155
112.0500576	0.947114857593766	0.0664283501718221
112.0613553	0.0999742322222256	-1.65399294147541
112.0615796	0.0656600360842424	-1.85269293395533
112.0626389	0.223133075161078	-1.22270619911001
112.0753117	0.805243674254457	0.246951571244693
112.0863344	0.40184420819905	-0.840436444383215
112.0864504	0.0834690520938794	-1.74113478960242
112.0945536	0.408669907722075	0.828285942690793
112.1116444	0.358676883425472	0.920382922740562
112.1117363	0.0840960770226721	-1.73757859800815
112.1198127	0.559853722893667	0.584209617494232
112.5189877	0.281137294867287	1.08120505418561
112.5512627	0.651654405382991	-0.452265344826612
112.8954237	0.0915831133142687	-1.6967025162434
112.9553528	0.927296911640513	0.0913816733366709
112.9554891	0.587830524094294	-0.5430152981519
112.9664057	0.559017507501684	-0.585455994291588
112.9780835	0.781818791134431	0.27738856018332
112.9781557	0.944788276348772	0.0693553571163141
112.9871822	0.93375559922212	-0.0832438322889758
113.0067474	0.408342380463317	-0.828866173660674
113.0090524	0.58600270776561	-0.545677843348954
113.0219737	0.797647464384203	0.25679511593542
113.0341961	0.540140038966507	0.613842348810686
113.0594211	0.813539933542281	-0.236228252868854
113.0704899	0.870527476257891	0.163234773074532
113.0707201	0.384958135787785	-0.871044706504028
113.0814178	0.88629864036608	0.143204037227851
113.0956239	0.408668963310189	-0.828287615362184
113.0957672	0.269986124343991	1.10670252746064
113.1068467	0.886020931235877	0.143556228698933
113.1070142	0.058825912427009	-1.90227593638159
113.107063	0.316787297030363	-1.00403796772316
113.9633121	0.80938151507478	-0.24159971907029
113.9857052	0.0961077633482407	1.67329795744382
114.0167414	0.504302211336093	0.669158337386388
114.0418438	0.738456310077357	0.334444641619381
114.0544797	0.551328983923719	0.59695896086329
114.0547614	0.36734819668447	-0.903860910317551
114.0658165	0.91779707158363	-0.103362544036337
114.0658899	0.0116543616631161	-2.55003391688487
114.0729758	0.458507896240122	-0.742998835703787
114.0737694	0.646766788270457	-0.459074941962185
114.0909612	0.41489280203352	0.817314303963822
114.1021277	0.664889621239504	-0.433929781082662
114.1272812	0.129955806871805	-1.52164549901968
114.5016703	0.80641634236207	-0.24543413549372
114.5485865	0.0652035439579342	1.85586731160735
114.8924299	0.0266328202732752	-2.23630204912403
114.9644745	0.0912617174446829	-1.69840034348747
115.0152974	0.918737970726355	-0.102175276727457
115.0386524	0.978757611681913	-0.0266657446135152
115.0497859	0.588837343395271	0.541550334228473
115.0538581	0.69957875606371	0.386541914075753
115.0540455	0.831096996847147	0.213623066472087
115.0629028	0.352845083889368	-0.931637486410037
115.0690639	0.51719250168152	0.6490336257885
115.0691594	0.469554500351137	0.724827209804951
115.0750657	0.327749251478016	-0.981483193124484
115.0862054	0.576482052471662	-0.5596099962701
115.0863529	0.789966433120313	0.266774085512526
115.0942938	0.495147050369953	-0.683618123481601
115.1225866	0.265271369450983	-1.11770192139424
115.5269748	0.199707019015307	1.28739376973625
115.9570434	0.0652376853138213	1.8556292591666
115.9636885	0.0579151840874551	-1.90924268491607
115.9788672	0.344126514183999	0.948686952789231
116.0147071	0.0555284405207129	1.92794643289582
116.0364383	0.784157919172519	0.274338058502984
116.0448494	0.92937021014595	0.0887687136137151
116.0572849	0.134772832526972	-1.50269578506364
116.0702815	0.928731274841603	-0.0895738922952182
116.070361	0.136477839251477	-1.4961151057927
116.0800672	0.35541657818094	0.926660380970722
116.0812863	0.238264828439959	1.18349628119173
116.1067167	0.370430910933984	0.898046454157387
116.5172532	0.697007743127868	-0.390023033028421
116.5265681	0.210029112037844	-1.25824342609274
116.8906867	0.0786507579602389	-1.7692166788356
116.9615137	0.764538404326626	0.300006915308763
116.975736	0.0919867621557306	1.69457700401847
116.9757706	0.917578016237595	0.103638978534402
116.9997115	0.818333059786632	-0.230045409932321
117.0209314	0.116929852579766	1.57580502521611
117.0209879	0.925433907533701	0.0937301357988269
117.0289357	0.232670800470873	1.19777798722034
117.056873	0.581869949460423	-0.551712341921507
117.0569592	0.270272463008207	-1.1060388079809
117.0654823	0.0892137860713377	1.70933433042437
117.0736349	0.2863673196916	-1.06948510439742
117.0737804	0.167185878295755	-1.38723572742582
117.0905689	0.516319551192412	0.650388117197176
117.0906249	0.838085497297186	0.204656286136437
117.1018837	0.392249567618699	0.857729319505475
117.1098976	0.96422700979906	-0.0449159627300917
117.1383389	0.340139163220595	-0.956576969583521
117.4734918	0.881329488800792	0.149508672304337
117.9007453	0.388499326591878	-0.86455872081176
117.9338743	0.549043245839339	-0.600393979633374
117.9590893	0.890805104162161	0.137491392231118
117.9591382	0.111756833407259	1.59864332242957
117.9815771	0.400671676969362	0.842536196830076
117.9972967	0.0672447407636206	-1.841813658283
118.0406648	0.948163401214963	0.0651093953177791
118.0493672	0.693976565141787	0.394133323474495
118.0494645	0.155426786639086	-1.42695562003049
118.0534443	0.784241613725355	-0.274228958551363
118.064699	0.326430558052669	-0.984169973042951
118.0859135	0.582731829232318	0.550452198849424
118.0859436	0.254120443261055	-1.14426956921593
118.1223173	0.526082709503872	-0.635306554513713
118.4973782	0.76318723742718	0.301781832055917
118.9835717	0.140962157924792	-1.47910760632195
118.9836099	0.355386782445806	-0.926717918770481
118.9959195	0.445848689122378	-0.764130630416478
119.0487994	0.988383202739764	-0.014581442624552
119.0488307	0.00217261321907945	3.11310101500351
119.0488677	0.0618158811484294	1.8800212291811
119.0608483	0.221074834036531	-1.22818602093954
119.068099	0.990913932924995	0.0114047038320776
119.0852287	0.345598774605034	0.945788599157628
119.0852413	0.204630320203198	1.27335550151433
119.0891677	0.161862740679318	-1.4049434551864
119.1256144	0.98382503225472	0.0203035528215683
119.4968953	0.936599868713525	-0.0796618890246806
119.901356	0.918822453423474	0.102068679911733
119.9566687	0.162972118096888	1.40121692145628
119.9971385	0.474451884325355	0.716847537746034
120.0029714	0.200710821087924	1.28451103914316
120.0232129	0.442345488644312	0.770038992816859
120.0440379	0.421434717254386	0.805885485639954
120.0440623	0.16586936305518	-1.3915748823888
120.0551252	0.440470957777729	-0.773211592468378
120.0552093	0.273666691664032	-1.09820791747585
120.0552794	0.0650262980238104	1.85710483791541
120.0650877	0.604809722039211	-0.518462593030577
120.08037	0.0958324736153785	-1.674696199503
120.0803813	0.4127959046963	-0.821000295375236
120.0885977	0.0750647953259694	1.79104765330879
120.1013979	0.818390918214688	-0.229970830527717
120.4956208	0.890920258956291	-0.13734547550081
120.9682947	0.112493206520901	1.59534171291971
121.0281054	0.270908443202078	-1.10456637387846
121.0508011	0.118735145906461	-1.5680234321161
121.0630059	0.556106235542896	0.589802386103767
121.0643777	0.0486835913727755	1.98561823652809
121.0712658	0.992714548486113	-0.00914452525708238
121.0755754	0.732173247086348	-0.342798907360882
121.0759467	0.83901152103633	-0.203469383233929
121.0839303	0.0473136328039166	-1.99797737454447
121.0879903	0.832933827365161	0.211264628271808
121.0880501	0.534720467872359	0.622083394002669
121.1008388	0.0586403911017464	1.90368774203453
121.5201377	0.300052411337388	1.03949143099307
121.5565916	0.229092890532314	1.20704176137105
121.9576103	0.365953768394314	0.906501078898674
121.9667962	0.402122881018967	0.839937946806371
121.9668103	0.118885778468167	-1.5673783825046
121.9739987	0.575171466600596	-0.561536363181626
122.0596255	0.856933597943517	-0.180552887795471
122.0707947	0.171694359804347	1.37256936665832
122.0709317	0.393992453313288	0.854569031059984
122.0961733	0.23959951965565	-1.18012417532674
122.5356022	0.523743281961723	0.638907050309965
122.9241651	0.00277580945358734	-3.03589798592429
122.9637822	0.586867319961418	0.544417896261312
123.0400886	0.0486500390193564	-1.98591738859267
123.040094	0.891243170854467	0.136936318040554
123.0549424	0.295455500777316	1.04946129588204
123.0550385	0.487133368047474	-0.696393703530322
123.0663418	0.867328617980867	0.167305383202968
123.0787436	0.95057349994701	-0.0620781789346984
123.0911954	0.946411451678432	-0.0673132240004052
123.0911972	0.247128457970008	-1.16134799579843
123.0994304	0.192403596930876	-1.30869651821551
123.0994394	0.171306877343122	1.37381835356762
123.1164307	0.808569821488064	-0.242649004148301
123.9543534	0.895796028578942	0.131169872308911
124.0396543	0.886163042312338	-0.143376000812223
124.0492327	0.99246082487889	-0.00946300248840349
124.0501598	0.252326925557199	-1.14861850412072
124.0753487	0.416747512699817	-0.81406328440389
124.0864385	0.126221590249537	-1.53671763743843
124.0946821	0.235710538983481	-1.18998741811364
124.0947251	0.897871605502353	-0.128542506219458
124.1114265	0.974808221840569	0.0316249785577821
124.1117045	0.919593092049767	-0.101096373274733
124.2102452	0.875513398501071	-0.156895483107404
124.5035689	0.00709188777252169	-2.72553667415284
124.5146863	0.372126231003932	-0.894861748600767
124.5300627	0.622587381199939	-0.493087091244912
124.5511933	0.023262353647671	-2.28979565983218
124.8969902	0.282745422027003	1.07758565825909
124.9225486	0.00831725892589358	-2.67016000640615
124.9372606	0.381203825192002	-0.877961356602866
124.9558416	0.640606372154075	0.467688464714267
124.9640126	0.372706700310742	0.893773407482423
124.9640976	0.699798124519414	0.386245110418126
124.9906323	0.905178096876316	0.11930056705962
124.9994602	0.984073972721016	-0.0199910292599619
125.0207307	0.327399715035663	-0.982194667513166
125.03754	0.0397504544810355	-2.07226314972176
125.0376446	0.407721431694172	-0.829966983737428
125.0592112	0.201070773906909	1.28347990848648
125.0593589	0.726779625793127	-0.349989740089832
125.0704367	0.554819722162238	-0.591726654216489
125.0704936	0.876420418873008	0.155742952038029
125.0818087	0.67348875446617	-0.422095332037211
125.0831155	0.523201777724656	-0.63974163654809
125.0897983	0.636117821381868	0.473986365847779
125.0898191	0.746090137913753	0.324325749836264
125.0957653	0.65525276338165	-0.447265437733065
125.1068686	0.431288406950429	0.788867168655076
125.4597012	0.700368046031135	-0.385474171173068
125.546767	0.0869094632646058	-1.72188383834636
125.9532137	0.375121426947234	0.889257283525741
